2.707300e+07,7.783198e+01,-1.043395e+02,5.634233e-11,F
2.757250e+07,7.489231e+01,-1.042090e+02,5.539093e-11,F
2.807200e+07,7.197096e+01,-1.025756e+02,5.527168e-11,F
2.857150e+07,6.645226e+01,-1.009678e+02,5.517014e-11,F
2.907100e+07,6.338660e+01,-1.002544e+02,5.460805e-11,F
2.957050e+07,5.881983e+01,-9.759571e+01,5.514812e-11,F
3.007000e+07,5.768628e+01,-9.781964e+01,5.410790e-11,F
3.056950e+07,5.416306e+01,-9.641143e+01,5.400118e-11,F
3.106900e+07,5.068608e+01,-9.292804e+01,5.512468e-11,F
3.156850e+07,4.770222e+01,-9.177100e+01,5.493647e-11,F
3.206800e+07,4.383920e+01,-9.055656e+01,5.480603e-11,F
3.256750e+07,4.163318e+01,-8.751078e+01,5.584369e-11,F
3.306700e+07,3.957059e+01,-8.718422e+01,5.520615e-11,F
3.356650e+07,3.794299e+01,-8.506368e+01,5.574037e-11,F
3.406600e+07,3.674096e+01,-8.329311e+01,5.609058e-11,F
3.456550e+07,3.398843e+01,-8.241189e+01,5.587112e-11,F
3.506500e+07,3.285661e+01,-7.996235e+01,5.676240e-11,F
3.556450e+07,3.099342e+01,-7.887539e+01,5.673642e-11,F
3.606400e+07,3.009244e+01,-7.700407e+01,5.731028e-11,F
3.656350e+07,2.904131e+01,-7.614264e+01,5.716687e-11,F
3.706300e+07,2.730447e+01,-7.400106e+01,5.802854e-11,F
3.756250e+07,2.646429e+01,-7.304711e+01,5.800462e-11,F
3.806200e+07,2.530955e+01,-7.094814e+01,5.893693e-11,F
3.856150e+07,2.434997e+01,-6.911549e+01,5.971602e-11,F
3.906100e+07,2.344113e+01,-6.847922e+01,5.950014e-11,F
3.956050e+07,2.285416e+01,-6.784621e+01,5.929700e-11,F
4.006000e+07,2.213304e+01,-6.582846e+01,6.035253e-11,F
4.055950e+07,2.103253e+01,-6.482745e+01,6.052971e-11,F
4.105900e+07,1.989303e+01,-6.295003e+01,6.157662e-11,F
4.155850e+07,1.987582e+01,-6.222351e+01,6.154684e-11,F
4.205800e+07,1.843656e+01,-6.116161e+01,6.187178e-11,F
4.255750e+07,1.801014e+01,-5.956802e+01,6.278138e-11,F
4.305700e+07,1.741348e+01,-5.903177e+01,6.261676e-11,F
4.355650e+07,1.656453e+01,-5.748292e+01,6.356650e-11,F
4.405600e+07,1.567195e+01,-5.602251e+01,6.448408e-11,F
4.455550e+07,1.571536e+01,-5.524557e+01,6.465787e-11,F
4.505500e+07,1.546902e+01,-5.435158e+01,6.499276e-11,F
4.555450e+07,1.463112e+01,-5.305736e+01,6.584809e-11,F
4.605400e+07,1.447149e+01,-5.255579e+01,6.575552e-11,F
4.655350e+07,1.384937e+01,-5.121492e+01,6.675308e-11,F
4.705300e+07,1.339915e+01,-5.067027e+01,6.675436e-11,F
4.755250e+07,1.318887e+01,-4.985223e+01,6.713703e-11,F
4.805200e+07,1.238887e+01,-4.851864e+01,6.826531e-11,F
4.855150e+07,1.188102e+01,-4.764545e+01,6.880120e-11,F
4.905100e+07,1.125173e+01,-4.672963e+01,6.943524e-11,F
4.955050e+07,1.136386e+01,-4.605997e+01,6.973462e-11,F
5.005000e+07,1.059234e+01,-4.497382e+01,7.070600e-11,F
5.054950e+07,1.040093e+01,-4.413127e+01,7.134390e-11,F
5.104900e+07,9.579730e+00,-4.301540e+01,7.247846e-11,F
5.154850e+07,9.245534e+00,-4.236648e+01,7.287554e-11,F
5.204800e+07,8.856158e+00,-4.169355e+01,7.334107e-11,F
5.254750e+07,8.583719e+00,-4.087139e+01,7.410520e-11,F
5.304700e+07,8.105576e+00,-3.995211e+01,7.509647e-11,F
5.354650e+07,8.129564e+00,-3.941891e+01,7.540228e-11,F
5.404600e+07,7.659448e+00,-3.857163e+01,7.634640e-11,F
5.454550e+07,7.211761e+00,-3.804710e+01,7.669015e-11,F
5.504500e+07,6.046612e+00,-3.731153e+01,7.749242e-11,F
5.554450e+07,6.020295e+00,-3.619720e+01,7.915969e-11,F
5.604400e+07,5.546035e+00,-3.500652e+01,8.112265e-11,F
5.654350e+07,5.541767e+00,-3.446677e+01,8.166517e-11,F
5.704300e+07,5.182604e+00,-3.339993e+01,8.353573e-11,F
5.754250e+07,4.978675e+00,-3.263589e+01,8.474927e-11,F
5.804200e+07,4.567462e+00,-3.149703e+01,8.705791e-11,F
5.854150e+07,4.145662e+00,-3.093691e+01,8.787782e-11,F
5.904100e+07,4.007088e+00,-2.983775e+01,9.034422e-11,F
5.954050e+07,3.911376e+00,-2.883808e+01,9.269181e-11,F
6.004000e+07,3.575123e+00,-2.846092e+01,9.313877e-11,F
6.053950e+07,2.953373e+00,-2.776016e+01,9.470203e-11,F
6.103900e+07,2.513140e+00,-2.714353e+01,9.606084e-11,F
6.153850e+07,2.116237e+00,-2.601010e+01,9.943317e-11,F
6.203800e+07,1.700806e+00,-2.519173e+01,1.018367e-10,F
6.253750e+07,1.556296e+00,-2.410861e+01,1.055620e-10,F
6.303700e+07,1.456104e+00,-2.324573e+01,1.086129e-10,F
6.353650e+07,1.499889e+00,-2.239124e+01,1.118713e-10,F
6.403600e+07,1.161574e+00,-2.196446e+01,1.131554e-10,F
6.453550e+07,8.263802e-01,-2.118805e+01,1.163940e-10,F
6.503500e+07,4.119867e-01,-2.043552e+01,1.197532e-10,F
6.553450e+07,-1.068989e-01,-1.948788e+01,1.246194e-10,F
6.603400e+07,-4.077196e-01,-1.844645e+01,1.306591e-10,F
6.653350e+07,-3.529537e-01,-1.790117e+01,1.336283e-10,F
6.703300e+07,-5.511159e-01,-1.701627e+01,1.395298e-10,F
6.753250e+07,-1.044297e+00,-1.628906e+01,1.446809e-10,F
6.803200e+07,-1.326905e+00,-1.559136e+01,1.500455e-10,F
6.853150e+07,-1.459485e+00,-1.461201e+01,1.589351e-10,F
6.903100e+07,-1.660460e+00,-1.376740e+01,1.674650e-10,F
6.953050e+07,-1.847239e+00,-1.289599e+01,1.774966e-10,F
7.003000e+07,-1.782557e+00,-1.221548e+01,1.860482e-10,F
7.052950e+07,-2.005309e+00,-1.154874e+01,1.953955e-10,F
7.102900e+07,-2.206397e+00,-1.080484e+01,2.073796e-10,F
7.152850e+07,-2.392918e+00,-9.991012e+00,2.227058e-10,F
7.202800e+07,-2.646600e+00,-9.296246e+00,2.376901e-10,F
7.252750e+07,-2.937920e+00,-8.549709e+00,2.566647e-10,F
7.302700e+07,-3.414401e+00,-7.782483e+00,2.800390e-10,F
7.352650e+07,-3.522188e+00,-6.918700e+00,3.128612e-10,F
7.402600e+07,-3.896717e+00,-5.916400e+00,3.633944e-10,F
7.452550e+07,-4.097113e+00,-5.117358e+00,4.173202e-10,F
7.502500e+07,-4.295277e+00,-4.234300e+00,5.009940e-10,F
7.552450e+07,-4.511184e+00,-3.365593e+00,6.261389e-10,F
7.602400e+07,-4.761599e+00,-2.432894e+00,8.604907e-10,F
7.652350e+07,-4.745385e+00,-1.684435e+00,1.234727e-09,F
7.702300e+07,-5.084602e+00,-6.368010e-01,3.244860e-09,F
7.752250e+07,-5.108287e+00,3.164266e-01,6.496289e-10,H
7.802200e+07,-5.172077e+00,1.275112e+00,2.601067e-09,H
7.852150e+07,-5.537834e+00,2.162011e+00,4.382172e-09,H
7.902100e+07,-5.705614e+00,3.131541e+00,6.307187e-09,H
7.952050e+07,-5.749263e+00,4.075442e+00,8.156725e-09,H
8.002000e+07,-5.783557e+00,5.062262e+00,1.006853e-08,H
8.051950e+07,-5.910994e+00,5.953451e+00,1.176760e-08,H
8.101900e+07,-5.979319e+00,6.845585e+00,1.344757e-08,H
8.151850e+07,-6.131109e+00,7.774306e+00,1.517838e-08,H
8.201800e+07,-6.184339e+00,8.740707e+00,1.696124e-08,H
8.251750e+07,-6.243872e+00,9.568867e+00,1.845587e-08,H
8.301700e+07,-6.264498e+00,1.027288e+01,1.969452e-08,H
8.351650e+07,-6.417335e+00,1.119612e+01,2.133612e-08,H
8.401600e+07,-6.645443e+00,1.206677e+01,2.285858e-08,H
8.451550e+07,-6.801152e+00,1.309668e+01,2.466295e-08,H
8.501500e+07,-6.952527e+00,1.421497e+01,2.661157e-08,H
8.551450e+07,-6.802682e+00,1.513220e+01,2.816322e-08,H
8.601400e+07,-6.654384e+00,1.588604e+01,2.939454e-08,H
8.651350e+07,-6.657648e+00,1.642145e+01,3.020980e-08,H
8.701300e+07,-7.094954e+00,1.705647e+01,3.119789e-08,H
8.751250e+07,-7.433813e+00,1.813499e+01,3.298127e-08,H
8.801200e+07,-7.466196e+00,1.882427e+01,3.404054e-08,H
8.851150e+07,-7.865225e+00,1.956737e+01,3.518462e-08,H
8.901100e+07,-8.257282e+00,2.042935e+01,3.652843e-08,H
8.951050e+07,-8.822886e+00,2.143523e+01,3.811310e-08,H
9.001000e+07,-8.981526e+00,2.245574e+01,3.970606e-08,H
9.050950e+07,-9.358644e+00,2.361285e+01,4.152162e-08,H
9.100900e+07,-9.565518e+00,2.468590e+01,4.317027e-08,H
9.150850e+07,-9.709225e+00,2.593254e+01,4.510283e-08,H
9.200800e+07,-1.010292e+01,2.702416e+01,4.674625e-08,H
9.250750e+07,-1.021983e+01,2.809597e+01,4.833784e-08,H
9.300700e+07,-1.053628e+01,2.932410e+01,5.017983e-08,H
9.350650e+07,-1.072096e+01,3.049894e+01,5.191144e-08,H
9.400600e+07,-1.109264e+01,3.160987e+01,5.351645e-08,H
9.450550e+07,-1.123375e+01,3.288245e+01,5.537673e-08,H
9.500500e+07,-1.150151e+01,3.406948e+01,5.707411e-08,H
9.550450e+07,-1.163630e+01,3.513775e+01,5.855585e-08,H
9.600400e+07,-1.201171e+01,3.612803e+01,5.989286e-08,H
9.650350e+07,-1.216342e+01,3.739771e+01,6.167684e-08,H
9.700300e+07,-1.242512e+01,3.834584e+01,6.291486e-08,H
9.750250e+07,-1.290630e+01,3.948893e+01,6.445844e-08,H
9.800200e+07,-1.302263e+01,4.060063e+01,6.593529e-08,H
9.850150e+07,-1.377113e+01,4.192412e+01,6.773939e-08,H
9.900100e+07,-1.399307e+01,4.337354e+01,6.972771e-08,H
9.950050e+07,-1.439080e+01,4.459717e+01,7.133492e-08,H
1.000000e+08,-1.483558e+01,4.604911e+01,7.328944e-08,H
